Instance	Formulation type	Assets number	Time window Length	Maintenance Types	Solution Status	Solving Time	Solution value
data/Instance_aproximated_984.txt	Langrange	700	5	3	To be defined	0.033695	-35430.5	
data/Instance_aproximated_985.txt	Langrange	700	5	3	To be defined	0.02718	-13901	
data/Instance_aproximated_986.txt	Langrange	700	5	3	To be defined	0.107279	-22727	
data/Instance_aproximated_987.txt	Langrange	700	5	3	To be defined	0.044058	-8334	
data/Instance_aproximated_988.txt	Langrange	700	5	3	To be defined	0.09746	-18125.5	
data/Instance_aproximated_989.txt	Langrange	700	5	3	To be defined	0.032376	-31112	
data/Instance_aproximated_990.txt	Langrange	700	5	3	To be defined	0.048951	-9503	
data/Instance_aproximated_991.txt	Langrange	700	5	3	To be defined	0.151341	-28735.5	
data/Instance_aproximated_992.txt	Langrange	700	5	3	To be defined	0.068253	-37082	
data/Instance_aproximated_993.txt	Langrange	700	5	3	To be defined	0.068964	-17667.5	
data/Instance_aproximated_994.txt	Langrange	700	5	3	To be defined	0.092755	-22030	
data/Instance_aproximated_995.txt	Langrange	700	5	3	To be defined	0.064916	-20180	
data/Instance_aproximated_996.txt	Langrange	700	5	3	To be defined	0.080337	-29050	
data/Instance_aproximated_997.txt	Langrange	700	5	3	To be defined	0.04992	-28914	
data/Instance_aproximated_998.txt	Langrange	700	5	3	To be defined	0.045877	-3237	
data/Instance_aproximated_999.txt	Langrange	700	5	3	To be defined	0.14648	-11268	
data/Instance_aproximated_1000.txt	Langrange	700	5	3	To be defined	0.037219	-15470	
data/Instance_aproximated_36.txt	Langrange	10	5	3	To be defined	0.000584	148	
data/Instance_aproximated_36.txt	Langrange	10	5	3	To be defined	0.002871	128	
data/Instance_aproximated_36.txt	Langrange	10	5	3	To be defined	0.02666	-263	
data/Instance_aproximated_36.txt	Langrange	10	5	3	To be defined	0.251309	-263	
data/Instance_aproximated_36.txt	Langrange	10	5	3	To be defined	0.012412	-263	
data/Instance_aproximated_36.txt	Langrange	10	5	3	To be defined	0.002662	128	
data/Instance_aproximated_36.txt	Langrange	10	5	3	To be defined	0.000492	148	
data/Instance_aproximated_1.txt	Langrange	10	5	3	To be defined	0.001128	-451.5	
data/Instance_aproximated_2.txt	Langrange	10	5	3	To be defined	0.001112	-596	
data/Instance_aproximated_3.txt	Langrange	10	5	3	To be defined	0.0012	-130	
data/Instance_aproximated_4.txt	Langrange	10	5	3	To be defined	0.001232	-512	
data/Instance_aproximated_5.txt	Langrange	10	5	3	To be defined	0.001599	-324	
data/Instance_aproximated_6.txt	Langrange	10	5	3	To be defined	0.001237	125	
data/Instance_aproximated_7.txt	Langrange	10	5	3	To be defined	0.001241	-352	
data/Instance_aproximated_8.txt	Langrange	10	5	3	To be defined	0.001184	332.5	
data/Instance_aproximated_9.txt	Langrange	10	5	3	To be defined	0.001106	696.5	
data/Instance_aproximated_10.txt	Langrange	10	5	3	To be defined	0.001504	-819	
data/Instance_aproximated_11.txt	Langrange	10	5	3	To be defined	0.001283	275	
data/Instance_aproximated_12.txt	Langrange	10	5	3	To be defined	0.001157	-142	
data/Instance_aproximated_13.txt	Langrange	10	5	3	To be defined	0.001161	-497	
data/Instance_aproximated_14.txt	Langrange	10	5	3	To be defined	0.001202	-161	
data/Instance_aproximated_15.txt	Langrange	10	5	3	To be defined	0.001132	-117	
data/Instance_aproximated_16.txt	Langrange	10	5	3	To be defined	0.001281	-487.5	
data/Instance_aproximated_17.txt	Langrange	10	5	3	To be defined	0.001184	-213	
data/Instance_aproximated_18.txt	Langrange	10	5	3	To be defined	0.001589	-939	
data/Instance_aproximated_19.txt	Langrange	10	5	3	To be defined	0.00137	169.5	
data/Instance_aproximated_20.txt	Langrange	10	5	3	To be defined	0.001476	-103	
data/Instance_aproximated_21.txt	Langrange	10	5	3	To be defined	0.001874	-378.5	
data/Instance_aproximated_22.txt	Langrange	10	5	3	To be defined	0.001103	-278.5	
data/Instance_aproximated_23.txt	Langrange	10	5	3	To be defined	0.001409	-387	
data/Instance_aproximated_24.txt	Langrange	10	5	3	To be defined	0.001388	-503	
data/Instance_aproximated_25.txt	Langrange	10	5	3	To be defined	0.001387	-526	
data/Instance_aproximated_26.txt	Langrange	10	5	3	To be defined	0.001283	-21	
data/Instance_aproximated_27.txt	Langrange	10	5	3	To be defined	0.001188	463	
data/Instance_aproximated_28.txt	Langrange	10	5	3	To be defined	0.001459	-170	
data/Instance_aproximated_29.txt	Langrange	10	5	3	To be defined	0.00147	-444	
data/Instance_aproximated_30.txt	Langrange	10	5	3	To be defined	0.001583	-422.5	
data/Instance_aproximated_31.txt	Langrange	10	5	3	To be defined	0.001328	-158	
data/Instance_aproximated_32.txt	Langrange	10	5	3	To be defined	0.001346	-178	
data/Instance_aproximated_33.txt	Langrange	10	5	3	To be defined	0.001282	-260.5	
data/Instance_aproximated_34.txt	Langrange	10	5	3	To be defined	0.001343	-228	
data/Instance_aproximated_35.txt	Langrange	10	5	3	To be defined	0.001638	-346	
data/Instance_aproximated_36.txt	Langrange	10	5	3	To be defined	0.001676	128	
data/Instance_aproximated_37.txt	Langrange	10	5	3	To be defined	0.001219	-354.5	
data/Instance_aproximated_38.txt	Langrange	10	5	3	To be defined	0.001639	-893.5	
data/Instance_aproximated_39.txt	Langrange	10	5	3	To be defined	0.001501	-170	
data/Instance_aproximated_40.txt	Langrange	10	5	3	To be defined	0.001742	-265	
data/Instance_aproximated_41.txt	Langrange	10	5	3	To be defined	0.001354	-569	
data/Instance_aproximated_42.txt	Langrange	10	5	3	To be defined	0.0013	376	
data/Instance_aproximated_43.txt	Langrange	10	5	3	To be defined	0.001447	507	
data/Instance_aproximated_44.txt	Langrange	10	5	3	To be defined	0.001134	3	
data/Instance_aproximated_45.txt	Langrange	10	5	3	To be defined	0.001382	760	
data/Instance_aproximated_46.txt	Langrange	10	5	3	To be defined	0.001579	-427	
data/Instance_aproximated_47.txt	Langrange	10	5	3	To be defined	0.001412	-66	
data/Instance_aproximated_48.txt	Langrange	10	5	3	To be defined	0.001679	-186	
data/Instance_aproximated_49.txt	Langrange	10	5	3	To be defined	0.001495	-185.5	
data/Instance_aproximated_50.txt	Langrange	10	5	3	To be defined	0.00162	138.5	
data/Instance_aproximated_51.txt	Langrange	10	5	3	To be defined	0.001189	-85	
data/Instance_aproximated_52.txt	Langrange	10	5	3	To be defined	0.002039	-770	
data/Instance_aproximated_53.txt	Langrange	10	5	3	To be defined	0.001274	-301	
data/Instance_aproximated_54.txt	Langrange	10	5	3	To be defined	0.001514	-449	
data/Instance_aproximated_55.txt	Langrange	10	5	3	To be defined	0.001236	-124	
data/Instance_aproximated_56.txt	Langrange	10	5	3	To be defined	0.001192	-529	
data/Instance_aproximated_57.txt	Langrange	10	5	3	To be defined	0.001431	-351	
data/Instance_aproximated_58.txt	Langrange	10	5	3	To be defined	0.001121	-673	
data/Instance_aproximated_59.txt	Langrange	10	5	3	To be defined	0.001478	-853	
data/Instance_aproximated_60.txt	Langrange	10	5	3	To be defined	0.00158	-489	
data/Instance_aproximated_61.txt	Langrange	10	5	3	To be defined	0.001708	-716	
data/Instance_aproximated_62.txt	Langrange	10	5	3	To be defined	0.001895	-120	
data/Instance_aproximated_63.txt	Langrange	10	5	3	To be defined	0.001115	-578	
data/Instance_aproximated_64.txt	Langrange	10	5	3	To be defined	0.001134	91	
data/Instance_aproximated_65.txt	Langrange	10	5	3	To be defined	0.001167	-597	
data/Instance_aproximated_66.txt	Langrange	10	5	3	To be defined	0.001257	-441	
data/Instance_aproximated_67.txt	Langrange	10	5	3	To be defined	0.001038	-174	
data/Instance_aproximated_68.txt	Langrange	10	5	3	To be defined	0.002117	38	
data/Instance_aproximated_69.txt	Langrange	10	5	3	To be defined	0.001228	-25	
data/Instance_aproximated_70.txt	Langrange	10	5	3	To be defined	0.001353	22	
data/Instance_aproximated_71.txt	Langrange	10	5	3	To be defined	0.001321	-448	
data/Instance_aproximated_72.txt	Langrange	10	5	3	To be defined	0.001994	-152	
data/Instance_aproximated_73.txt	Langrange	10	5	3	To be defined	0.002372	-365	
data/Instance_aproximated_74.txt	Langrange	10	5	3	To be defined	0.002501	-354	
data/Instance_aproximated_75.txt	Langrange	10	5	3	To be defined	0.001763	-428	
data/Instance_aproximated_76.txt	Langrange	10	5	3	To be defined	0.001607	-342	
data/Instance_aproximated_77.txt	Langrange	10	5	3	To be defined	0.003246	-226	
data/Instance_aproximated_78.txt	Langrange	10	5	3	To be defined	0.001768	-141.5	
data/Instance_aproximated_79.txt	Langrange	10	5	3	To be defined	0.001376	-289	
data/Instance_aproximated_80.txt	Langrange	10	5	3	To be defined	0.001481	-441	
data/Instance_aproximated_81.txt	Langrange	10	5	3	To be defined	0.001441	-516	
data/Instance_aproximated_82.txt	Langrange	10	5	3	To be defined	0.001334	39.5	
data/Instance_aproximated_83.txt	Langrange	10	5	3	To be defined	0.001157	-253	
data/Instance_aproximated_84.txt	Langrange	10	5	3	To be defined	0.001428	-353	
data/Instance_aproximated_85.txt	Langrange	10	5	3	To be defined	0.001152	-456.5	
data/Instance_aproximated_86.txt	Langrange	10	5	3	To be defined	0.001345	-636	
data/Instance_aproximated_87.txt	Langrange	10	5	3	To be defined	0.001637	-867	
data/Instance_aproximated_88.txt	Langrange	10	5	3	To be defined	0.001187	-284	
data/Instance_aproximated_89.txt	Langrange	10	5	3	To be defined	0.001112	-596	
data/Instance_aproximated_90.txt	Langrange	10	5	3	To be defined	0.001376	-143.5	
data/Instance_aproximated_91.txt	Langrange	10	5	3	To be defined	0.001688	-566	
data/Instance_aproximated_92.txt	Langrange	10	5	3	To be defined	0.001653	-228	
data/Instance_aproximated_93.txt	Langrange	10	5	3	To be defined	0.001584	-497	
data/Instance_aproximated_94.txt	Langrange	10	5	3	To be defined	0.001318	-150	
data/Instance_aproximated_95.txt	Langrange	10	5	3	To be defined	0.00131	-489	
data/Instance_aproximated_96.txt	Langrange	10	5	3	To be defined	0.00124	-234	
data/Instance_aproximated_97.txt	Langrange	10	5	3	To be defined	0.001395	-34	
data/Instance_aproximated_98.txt	Langrange	10	5	3	To be defined	0.001405	-608	
data/Instance_aproximated_99.txt	Langrange	10	5	3	To be defined	0.001261	-615	
data/Instance_aproximated_100.txt	Langrange	10	5	3	To be defined	0.001182	-90	
data/Instance_aproximated_101.txt	Langrange	20	5	3	To be defined	0.001636	-429	
data/Instance_aproximated_102.txt	Langrange	20	5	3	To be defined	0.002814	-878	
data/Instance_aproximated_103.txt	Langrange	20	5	3	To be defined	0.002079	-720.5	
data/Instance_aproximated_104.txt	Langrange	20	5	3	To be defined	0.002198	-702	
data/Instance_aproximated_105.txt	Langrange	20	5	3	To be defined	0.003035	-194.5	
data/Instance_aproximated_106.txt	Langrange	20	5	3	To be defined	0.002274	-108.5	
data/Instance_aproximated_107.txt	Langrange	20	5	3	To be defined	0.001502	-595	
data/Instance_aproximated_108.txt	Langrange	20	5	3	To be defined	0.002364	-322.5	
data/Instance_aproximated_109.txt	Langrange	20	5	3	To be defined	0.001535	-1105	
data/Instance_aproximated_110.txt	Langrange	20	5	3	To be defined	0.001435	-503	
data/Instance_aproximated_111.txt	Langrange	20	5	3	To be defined	0.001917	-1172	
data/Instance_aproximated_112.txt	Langrange	20	5	3	To be defined	0.001421	23	
data/Instance_aproximated_113.txt	Langrange	20	5	3	To be defined	0.001676	-1405	
data/Instance_aproximated_114.txt	Langrange	20	5	3	To be defined	0.001586	-227.5	
data/Instance_aproximated_115.txt	Langrange	20	5	3	To be defined	0.001557	-976	
data/Instance_aproximated_116.txt	Langrange	20	5	3	To be defined	0.001605	-1535	
data/Instance_aproximated_117.txt	Langrange	20	5	3	To be defined	0.002461	-1495	
data/Instance_aproximated_118.txt	Langrange	20	5	3	To be defined	0.001633	-1005	
data/Instance_aproximated_119.txt	Langrange	20	5	3	To be defined	0.002237	-1258	
data/Instance_aproximated_120.txt	Langrange	20	5	3	To be defined	0.002251	219	
data/Instance_aproximated_121.txt	Langrange	20	5	3	To be defined	0.001824	-1213	
data/Instance_aproximated_122.txt	Langrange	20	5	3	To be defined	0.001382	-1559	
data/Instance_aproximated_123.txt	Langrange	20	5	3	To be defined	0.001475	-487	
data/Instance_aproximated_124.txt	Langrange	20	5	3	To be defined	0.002423	-400	
data/Instance_aproximated_125.txt	Langrange	20	5	3	To be defined	0.001943	-274.5	
data/Instance_aproximated_126.txt	Langrange	20	5	3	To be defined	0.001665	-526	
data/Instance_aproximated_127.txt	Langrange	20	5	3	To be defined	0.001945	-486	
data/Instance_aproximated_128.txt	Langrange	20	5	3	To be defined	0.002255	-574	
data/Instance_aproximated_129.txt	Langrange	20	5	3	To be defined	0.00153	-219	
data/Instance_aproximated_130.txt	Langrange	20	5	3	To be defined	0.002705	-892	
data/Instance_aproximated_131.txt	Langrange	20	5	3	To be defined	0.002219	-1052	
data/Instance_aproximated_132.txt	Langrange	20	5	3	To be defined	0.003491	-745	
data/Instance_aproximated_133.txt	Langrange	20	5	3	To be defined	0.001961	-284.5	
data/Instance_aproximated_134.txt	Langrange	20	5	3	To be defined	0.002485	-1003	
data/Instance_aproximated_135.txt	Langrange	20	5	3	To be defined	0.003035	-999.5	
data/Instance_aproximated_136.txt	Langrange	20	5	3	To be defined	0.002154	-421.5	
data/Instance_aproximated_137.txt	Langrange	20	5	3	To be defined	0.001509	882	
data/Instance_aproximated_138.txt	Langrange	20	5	3	To be defined	0.002199	-1032.5	
data/Instance_aproximated_139.txt	Langrange	20	5	3	To be defined	0.001855	-572.5	
data/Instance_aproximated_140.txt	Langrange	20	5	3	To be defined	0.002327	-697	
data/Instance_aproximated_141.txt	Langrange	20	5	3	To be defined	0.001405	-222	
data/Instance_aproximated_142.txt	Langrange	20	5	3	To be defined	0.002129	-648	
data/Instance_aproximated_143.txt	Langrange	20	5	3	To be defined	0.001697	-543	
data/Instance_aproximated_36.txt	Langrange	10	5	3	To be defined	0.000817	128	
data/Instance_aproximated_36.txt	Langrange	10	5	3	To be defined	0.48697	-263	
